lang,period,url,stars,description
Java,weekly,https://github.com/jeecgboot/JeecgBoot,"38,417",🔥「企业级低代码平台」前后端分离架构SpringBoot 2.x/3.x，SpringCloud，Ant Design&Vue3，Mybatis，Shiro，JWT。强大的代码生成器让前后端代码一键生成，无需写任何代码! 引领新的开发模式OnlineCoding->代码生成->手工MERGE，帮助Java项目解决70%重复工作，让开发更关注业务，既能快速提高效率，帮助公司节省成本，同时又不失灵活性。
Java,weekly,https://github.com/spring-projects/spring-boot,"73,545",Spring Boot
Java,weekly,https://github.com/MeteorDevelopment/meteor-client,"1,978",Based Minecraft utility mod.
Java,weekly,https://github.com/prestodb/presto,"15,740",The official home of the Presto distributed SQL query engine for big data
Java,weekly,https://github.com/AutoMQ/automq,"1,909",AutoMQ is a cloud-native fork of Kafka by separating storage to S3 and EBS. 10x cost-effective. Autoscale in seconds. Single-digit ms latency.
Java,weekly,https://github.com/alibaba/DataX,"15,440",DataX是阿里云DataWorks数据集成的开源版本。
Java,weekly,https://github.com/alibaba/COLA,"11,551",🥤 COLA: Clean Object-oriented & Layered Architecture
Java,weekly,https://github.com/mywalkb/LSPosed_mod,"2,019",My changes to LSPosed
Java,weekly,https://github.com/kekingcn/kkFileView,"10,199",Universal File Online Preview Project based on Spring-Boot
Java,weekly,https://github.com/doocs/leetcode,"29,730",🔥LeetCode solutions in any programming language | 多种编程语言实现 LeetCode、《剑指 Offer（第 2 版）》、《程序员面试金典（第 6 版）》题解
Java,weekly,https://github.com/alibaba/spring-cloud-alibaba,"27,563",Spring Cloud Alibaba provides a one-stop solution for application development for the distributed solutions of Alibaba middleware.
Java,weekly,https://github.com/spring-projects/spring-framework,"55,608",Spring Framework
Java,weekly,https://github.com/WuKongOpenSource/WukongCRM-11.0-JAVA,"5,962",悟空CRM-基于Spring Cloud Alibaba微服务架构 +vue ElementUI的前后端分离CRM系统
Java,weekly,https://github.com/redisson/redisson,"22,955","Redisson - Easy Redis Java client and Real-Time Data Platform. Valkey compatible. Sync/Async/RxJava/Reactive API. Over 50 Redis based Java objects and services: Set, Multimap, SortedSet, Map, List, Queue, Deque, Semaphore, Lock, AtomicLong, Map Reduce, Bloom filter, Spring Cache, Tomcat, Scheduler, JCache API, Hibernate, RPC, local cache ..."
Java,monthly,https://github.com/PaperMC/Paper,"9,344","The most widely used, high performance Minecraft server that aims to fix gameplay and mechanics inconsistencies"
Java,monthly,https://github.com/keycloak/keycloak,"20,874",Open Source Identity and Access Management For Modern Applications and Services
